Time	CellId	RNTI	BWPId	StreamId	SINR(dB)
0.0300357	2	14	0	0	31.516
0.0300357	2	15	0	0	44.8736
0.0300357	2	2	0	0	38.9241
0.0300357	2	1	0	0	45.8365
0.0350357	2	3	0	0	30.1188
0.0350357	2	4	0	0	41.896
0.0350357	2	5	0	0	34.9339
0.0350357	2	6	0	0	28.3209
0.0350357	2	7	0	0	48.1795
0.0350357	2	8	0	0	27.6181
0.0350357	2	9	0	0	16.0745
0.0350357	2	10	0	0	41.6516
0.0350357	2	11	0	0	39.3523
0.0350357	2	12	0	0	36.5453
0.0350357	2	13	0	0	35.381
0.0350357	2	14	0	0	31.516
0.0350357	2	15	0	0	44.8736
0.0350357	2	2	0	0	38.9241
0.0350357	2	1	0	0	45.8365
0.0400357	2	3	0	0	30.1188
0.0400357	2	4	0	0	41.896
0.0400357	2	5	0	0	34.9339
0.0400357	2	6	0	0	28.3209
0.0400357	2	7	0	0	48.1795
0.0400357	2	8	0	0	27.6181
0.0400357	2	9	0	0	16.0745
0.0400357	2	10	0	0	41.6516
0.0400357	2	11	0	0	39.3523
0.0400357	2	12	0	0	36.5453
0.0400357	2	13	0	0	35.381
0.0400357	2	14	0	0	31.516
0.0400357	2	15	0	0	44.8736
0.0400357	2	2	0	0	38.9241
0.0400357	2	1	0	0	45.8365
0.0450357	2	3	0	0	30.1188
0.0450357	2	4	0	0	41.896
0.0450357	2	5	0	0	34.9339
0.0450357	2	6	0	0	28.3209
0.0450357	2	7	0	0	48.1795
0.0450357	2	8	0	0	27.6181
0.0450357	2	9	0	0	16.0745
0.0450357	2	10	0	0	41.6516
0.0450357	2	11	0	0	39.3523
0.0450357	2	12	0	0	36.5453
0.0450357	2	13	0	0	35.381
0.0450357	2	14	0	0	31.516
0.0450357	2	15	0	0	44.8736
0.0450357	2	2	0	0	38.9241
0.0450357	2	1	0	0	45.8365
0.0500357	2	3	0	0	30.1188
0.0500357	2	4	0	0	41.896
0.0500357	2	5	0	0	34.9339
0.0500357	2	6	0	0	28.3209
0.0500357	2	7	0	0	48.1795
0.0500357	2	8	0	0	27.6181
0.0500357	2	9	0	0	16.0745
0.0500357	2	10	0	0	41.6516
0.0500357	2	11	0	0	39.3523
0.0500357	2	12	0	0	36.5453
0.0500357	2	13	0	0	35.381
0.0500357	2	14	0	0	31.516
0.0500357	2	15	0	0	44.8736
0.0500357	2	2	0	0	38.9241
0.0500357	2	1	0	0	45.8365
0.0550357	2	3	0	0	30.1188
0.0550357	2	4	0	0	41.896
0.0550357	2	5	0	0	34.9339
0.0550357	2	6	0	0	28.3209
0.0550357	2	7	0	0	48.1795
0.0550357	2	8	0	0	27.6181
0.0550357	2	9	0	0	16.0745
0.0550357	2	10	0	0	41.6516
0.0550357	2	11	0	0	39.3523
0.0550357	2	12	0	0	36.5453
0.0550357	2	13	0	0	35.381
0.0550357	2	14	0	0	31.516
0.0550357	2	15	0	0	44.8736
0.0550357	2	2	0	0	38.9241
0.0550357	2	1	0	0	45.8365
0.0600357	2	3	0	0	30.1188
0.0600357	2	4	0	0	41.896
0.0600357	2	5	0	0	34.9339
0.0600357	2	6	0	0	28.3209
0.0600357	2	7	0	0	48.1795
0.0600357	2	8	0	0	27.6181
0.0600357	2	9	0	0	16.0745
0.0600357	2	10	0	0	41.6516
0.0600357	2	11	0	0	39.3523
0.0600357	2	12	0	0	36.5453
0.0600357	2	13	0	0	35.381
0.0600357	2	14	0	0	31.516
0.0600357	2	15	0	0	44.8736
0.0600357	2	2	0	0	38.9241
0.0600357	2	1	0	0	45.8365
0.0650357	2	3	0	0	30.1188
0.0650357	2	4	0	0	41.896
0.0650357	2	5	0	0	34.9339
0.0650357	2	6	0	0	28.3209
0.0650357	2	7	0	0	48.1795
0.0650357	2	8	0	0	27.6181
0.0650357	2	9	0	0	16.0745
0.0650357	2	10	0	0	41.6516
0.0650357	2	11	0	0	39.3523
0.0650357	2	12	0	0	36.5453
0.0650357	2	13	0	0	35.381
0.0650357	2	14	0	0	31.516
0.0650357	2	15	0	0	44.8736
0.0650357	2	2	0	0	38.9241
0.0650357	2	1	0	0	45.8365
0.0700357	2	3	0	0	30.1188
0.0700357	2	4	0	0	41.896
0.0700357	2	5	0	0	34.9339
0.0700357	2	6	0	0	28.3209
0.0700357	2	7	0	0	48.1795
0.0700357	2	8	0	0	27.6181
0.0700357	2	9	0	0	16.0745
0.0700357	2	10	0	0	41.6516
0.0700357	2	11	0	0	39.3523
0.0700357	2	12	0	0	36.5453
0.0700357	2	13	0	0	35.381
0.0700357	2	14	0	0	31.516
0.0700357	2	15	0	0	44.8736
0.0700357	2	2	0	0	38.9241
0.0700357	2	1	0	0	45.8365
0.0750357	2	3	0	0	30.1188
0.0750357	2	4	0	0	41.896
0.0750357	2	5	0	0	34.9339
0.0750357	2	6	0	0	28.3209
0.0750357	2	7	0	0	48.1795
0.0750357	2	8	0	0	27.6181
0.0750357	2	9	0	0	16.0745
0.0750357	2	10	0	0	41.6516
0.0750357	2	11	0	0	39.3523
0.0750357	2	12	0	0	36.5453
0.0750357	2	13	0	0	35.381
0.0750357	2	14	0	0	31.516
0.0750357	2	15	0	0	44.8736
0.0750357	2	2	0	0	38.9241
0.0750357	2	1	0	0	45.8365
0.0800357	2	3	0	0	30.1188
0.0800357	2	4	0	0	41.896
0.0800357	2	5	0	0	34.9339
0.0800357	2	6	0	0	28.3209
0.0800357	2	7	0	0	48.1795
0.0800357	2	8	0	0	27.6181
0.0800357	2	9	0	0	16.0745
0.0800357	2	10	0	0	41.6516
0.0800357	2	11	0	0	39.3523
0.0800357	2	12	0	0	36.5453
0.0800357	2	13	0	0	35.381
0.0800357	2	14	0	0	31.516
0.0800357	2	15	0	0	44.8736
0.0800357	2	2	0	0	38.9241
0.0800357	2	1	0	0	45.8365
0.0850357	2	3	0	0	30.1188
0.0850357	2	4	0	0	41.896
0.0850357	2	5	0	0	34.9339
0.0850357	2	6	0	0	28.3209
0.0850357	2	7	0	0	48.1795
0.0850357	2	8	0	0	27.6181
0.0850357	2	9	0	0	16.0745
0.0850357	2	10	0	0	41.6516
0.0850357	2	11	0	0	39.3523
0.0850357	2	12	0	0	36.5453
0.0850357	2	13	0	0	35.381
0.0850357	2	14	0	0	31.516
0.0850357	2	15	0	0	44.8736
0.0850357	2	2	0	0	38.9241
0.0850357	2	1	0	0	45.8365
0.0900357	2	3	0	0	30.1188
0.0900357	2	4	0	0	41.896
0.0900357	2	5	0	0	34.9339
0.0900357	2	6	0	0	28.3209
0.0900357	2	7	0	0	48.1795
0.0900357	2	8	0	0	27.6181
0.0900357	2	9	0	0	16.0745
0.0900357	2	10	0	0	41.6516
0.0900357	2	11	0	0	39.3523
0.0900357	2	12	0	0	36.5453
0.0900357	2	13	0	0	35.381
0.0900357	2	14	0	0	31.516
0.0900357	2	15	0	0	44.8736
0.0900357	2	2	0	0	38.9241
0.0900357	2	1	0	0	45.8365
0.0950357	2	3	0	0	30.1188
0.0950357	2	4	0	0	41.896
0.0950357	2	5	0	0	34.9339
0.0950357	2	6	0	0	28.3209
0.0950357	2	7	0	0	48.1795
0.0950357	2	8	0	0	27.6181
0.0950357	2	9	0	0	16.0745
0.0950357	2	10	0	0	41.6516
0.0950357	2	11	0	0	39.3523
0.0950357	2	12	0	0	36.5453
0.0950357	2	13	0	0	35.381
0.0950357	2	14	0	0	31.516
0.0950357	2	15	0	0	44.8736
0.0950357	2	2	0	0	38.9241
0.0950357	2	1	0	0	45.8365
0.100036	2	3	0	0	30.1188
0.100036	2	4	0	0	41.896
0.100036	2	5	0	0	34.9339
0.100036	2	6	0	0	28.3209
0.100036	2	7	0	0	48.1795
0.100036	2	8	0	0	27.6181
0.100036	2	9	0	0	16.0745
0.100036	2	10	0	0	41.6516
0.100036	2	11	0	0	39.3523
0.100036	2	12	0	0	36.5453
0.100036	2	13	0	0	35.381
0.100036	2	14	0	0	31.516
0.100036	2	15	0	0	44.8736
0.100036	2	2	0	0	38.9241
0.100036	2	1	0	0	45.8365
0.102536	2	3	0	0	30.1188
0.102536	2	4	0	0	41.896
0.102536	2	5	0	0	34.9339
0.102536	2	6	0	0	28.3209
0.102536	2	7	0	0	48.1795
0.102536	2	8	0	0	27.6181
0.102536	2	9	0	0	16.0745
0.102536	2	10	0	0	41.6516
0.102536	2	11	0	0	39.3523
0.102536	2	12	0	0	36.5453
0.102536	2	13	0	0	35.381
0.102536	2	14	0	0	31.516
0.102536	2	15	0	0	44.8736
0.102536	2	2	0	0	38.9241
0.102536	2	1	0	0	45.8365
0.105036	2	3	0	0	30.1188
0.105036	2	4	0	0	41.896
0.105036	2	5	0	0	34.9339
0.105036	2	6	0	0	28.3209
0.105036	2	7	0	0	48.1795
0.105036	2	8	0	0	27.6181
0.105036	2	9	0	0	16.0745
0.105036	2	10	0	0	41.6516
0.105036	2	11	0	0	39.3523
0.105036	2	12	0	0	36.5453
0.105036	2	13	0	0	35.381
0.105036	2	14	0	0	31.516
0.105036	2	15	0	0	44.8736
0.105036	2	2	0	0	38.9241
0.105036	2	1	0	0	45.8365
0.110036	2	3	0	0	30.1188
0.110036	2	4	0	0	41.896
0.110036	2	5	0	0	34.9339
0.110036	2	6	0	0	28.3209
0.110036	2	7	0	0	48.1795
0.110036	2	8	0	0	27.6181
0.110036	2	9	0	0	16.0745
0.110036	2	10	0	0	41.6516
0.110036	2	11	0	0	39.3523
0.110036	2	12	0	0	36.5453
0.110036	2	13	0	0	35.381
0.110036	2	14	0	0	31.516
0.110036	2	15	0	0	44.8736
0.110036	2	2	0	0	38.9241
0.110036	2	1	0	0	45.8365
0.115036	2	3	0	0	30.1188
0.115036	2	4	0	0	41.896
0.115036	2	5	0	0	34.9339
0.115036	2	6	0	0	28.3209
0.115036	2	7	0	0	48.1795
0.115036	2	8	0	0	27.6181
0.115036	2	9	0	0	16.0745
0.115036	2	10	0	0	41.6516
0.115036	2	11	0	0	39.3523
0.115036	2	12	0	0	36.5453
0.115036	2	13	0	0	35.381
0.115036	2	14	0	0	31.516
0.115036	2	15	0	0	44.8736
0.115036	2	2	0	0	38.9241
0.115036	2	1	0	0	45.8365
0.120036	2	3	0	0	30.1188
0.120036	2	4	0	0	41.896
0.120036	2	5	0	0	34.9339
0.120036	2	6	0	0	28.3209
0.120036	2	7	0	0	48.1795
0.120036	2	8	0	0	27.6181
0.120036	2	9	0	0	16.0745
0.120036	2	10	0	0	41.6516
0.120036	2	11	0	0	39.3523
0.120036	2	12	0	0	36.5453
0.120036	2	13	0	0	35.381
0.120036	2	14	0	0	31.516
0.120036	2	15	0	0	44.8736
0.120036	2	2	0	0	38.9241
0.120036	2	1	0	0	45.8365
0.125036	2	3	0	0	30.1188
0.125036	2	4	0	0	41.896
0.125036	2	5	0	0	34.9339
0.125036	2	6	0	0	28.3209
0.125036	2	7	0	0	48.1795
0.125036	2	8	0	0	27.6181
0.125036	2	9	0	0	16.0745
0.125036	2	10	0	0	41.6516
0.125036	2	11	0	0	39.3523
0.125036	2	12	0	0	36.5453
0.125036	2	13	0	0	35.381
0.125036	2	14	0	0	31.516
0.125036	2	15	0	0	44.8736
0.125036	2	2	0	0	38.9241
0.125036	2	1	0	0	45.8365
0.130036	2	3	0	0	30.1188
0.130036	2	4	0	0	41.896
0.130036	2	5	0	0	34.9339
0.130036	2	6	0	0	28.3209
0.130036	2	7	0	0	48.1795
0.130036	2	8	0	0	27.6181
0.130036	2	9	0	0	16.0745
0.130036	2	10	0	0	41.6516
0.130036	2	11	0	0	39.3523
0.130036	2	12	0	0	36.5453
0.130036	2	13	0	0	35.381
0.130036	2	14	0	0	31.516
0.130036	2	15	0	0	44.8736
0.130036	2	2	0	0	38.9241
0.130036	2	1	0	0	45.8365
0.135036	2	3	0	0	30.1188
0.135036	2	4	0	0	41.896
0.135036	2	5	0	0	34.9339
0.135036	2	6	0	0	28.3209
0.135036	2	7	0	0	48.1795
0.135036	2	8	0	0	27.6181
0.135036	2	9	0	0	16.0745
0.135036	2	10	0	0	41.6516
0.135036	2	11	0	0	39.3523
0.135036	2	12	0	0	36.5453
0.135036	2	13	0	0	35.381
0.135036	2	14	0	0	31.516
0.135036	2	15	0	0	44.8736
0.135036	2	2	0	0	38.9241
0.135036	2	1	0	0	45.8365
0.140036	2	3	0	0	30.1188
0.140036	2	4	0	0	41.896
0.140036	2	5	0	0	34.9339
0.140036	2	6	0	0	28.3209
0.140036	2	7	0	0	48.1795
0.140036	2	8	0	0	27.6181
0.140036	2	9	0	0	16.0745
0.140036	2	10	0	0	41.6516
0.140036	2	11	0	0	39.3523
0.140036	2	12	0	0	36.5453
0.140036	2	13	0	0	35.381
0.140036	2	14	0	0	31.516
0.140036	2	15	0	0	44.8736
0.140036	2	2	0	0	38.9241
0.140036	2	1	0	0	45.8365
0.145036	2	3	0	0	30.1188
0.145036	2	4	0	0	41.896
0.145036	2	5	0	0	34.9339
0.145036	2	6	0	0	28.3209
0.145036	2	7	0	0	48.1795
0.145036	2	8	0	0	27.6181
0.145036	2	9	0	0	16.0745
0.145036	2	10	0	0	41.6516
0.145036	2	11	0	0	39.3523
0.145036	2	12	0	0	36.5453
0.145036	2	13	0	0	35.381
0.145036	2	14	0	0	31.516
0.145036	2	15	0	0	44.8736
0.145036	2	2	0	0	38.9241
0.145036	2	1	0	0	45.8365
0.150036	2	3	0	0	30.1188
0.150036	2	4	0	0	41.896
0.150036	2	5	0	0	34.9339
0.150036	2	6	0	0	28.3209
0.150036	2	7	0	0	48.1795
0.150036	2	8	0	0	27.6181
0.150036	2	9	0	0	16.0745
0.150036	2	10	0	0	41.6516
0.150036	2	11	0	0	39.3523
0.150036	2	12	0	0	36.5453
0.150036	2	13	0	0	35.381
0.150036	2	14	0	0	31.516
0.150036	2	15	0	0	44.8736
0.150036	2	2	0	0	38.9241
0.150036	2	1	0	0	45.8365
0.155036	2	3	0	0	30.1188
0.155036	2	4	0	0	41.896
0.155036	2	5	0	0	34.9339
0.155036	2	6	0	0	28.3209
0.155036	2	7	0	0	48.1795
0.155036	2	8	0	0	27.6181
0.155036	2	9	0	0	16.0745
0.155036	2	10	0	0	41.6516
0.155036	2	11	0	0	39.3523
0.155036	2	12	0	0	36.5453
0.155036	2	13	0	0	35.381
0.155036	2	14	0	0	31.516
0.155036	2	15	0	0	44.8736
0.155036	2	2	0	0	38.9241
0.155036	2	1	0	0	45.8365
0.160036	2	3	0	0	30.1188
0.160036	2	4	0	0	41.896
0.160036	2	5	0	0	34.9339
0.160036	2	6	0	0	28.3209
0.160036	2	7	0	0	48.1795
0.160036	2	8	0	0	27.6181
0.160036	2	9	0	0	16.0745
0.160036	2	10	0	0	41.6516
0.160036	2	11	0	0	39.3523
0.160036	2	12	0	0	36.5453
0.160036	2	13	0	0	35.381
0.160036	2	14	0	0	31.516
0.160036	2	15	0	0	44.8736
0.160036	2	2	0	0	38.9241
0.160036	2	1	0	0	45.8365
0.165036	2	3	0	0	30.1188
0.165036	2	4	0	0	41.896
0.165036	2	5	0	0	34.9339
0.165036	2	6	0	0	28.3209
0.165036	2	7	0	0	48.1795
0.165036	2	8	0	0	27.6181
0.165036	2	9	0	0	16.0745
0.165036	2	10	0	0	41.6516
0.165036	2	11	0	0	39.3523
0.165036	2	12	0	0	36.5453
0.165036	2	13	0	0	35.381
0.165036	2	14	0	0	31.516
0.165036	2	15	0	0	44.8736
0.165036	2	2	0	0	38.9241
0.165036	2	1	0	0	45.8365
0.170036	2	3	0	0	30.1188
0.170036	2	4	0	0	41.896
0.170036	2	5	0	0	34.9339
0.170036	2	6	0	0	28.3209
0.170036	2	7	0	0	48.1795
0.170036	2	8	0	0	27.6181
0.170036	2	9	0	0	16.0745
0.170036	2	10	0	0	41.6516
0.170036	2	11	0	0	39.3523
0.170036	2	12	0	0	36.5453
0.170036	2	13	0	0	35.381
0.170036	2	14	0	0	31.516
0.170036	2	15	0	0	44.8736
0.170036	2	2	0	0	38.9241
0.170036	2	1	0	0	45.8365
0.175036	2	3	0	0	30.1188
0.175036	2	4	0	0	41.896
0.175036	2	5	0	0	34.9339
0.175036	2	6	0	0	28.3209
0.175036	2	7	0	0	48.1795
0.175036	2	8	0	0	27.6181
0.175036	2	9	0	0	16.0745
0.175036	2	10	0	0	41.6516
0.175036	2	11	0	0	39.3523
0.175036	2	12	0	0	36.5453
0.175036	2	13	0	0	35.381
0.175036	2	14	0	0	31.516
0.175036	2	15	0	0	44.8736
0.175036	2	2	0	0	38.9241
0.175036	2	1	0	0	45.8365
0.180036	2	3	0	0	30.1188
0.180036	2	4	0	0	41.896
0.180036	2	5	0	0	34.9339
0.180036	2	6	0	0	28.3209
0.180036	2	7	0	0	48.1795
0.180036	2	8	0	0	27.6181
0.180036	2	9	0	0	16.0745
0.180036	2	10	0	0	41.6516
0.180036	2	11	0	0	39.3523
0.180036	2	12	0	0	36.5453
0.180036	2	13	0	0	35.381
0.180036	2	14	0	0	31.516
0.180036	2	15	0	0	44.8736
0.180036	2	2	0	0	38.9241
0.180036	2	1	0	0	45.8365
0.185036	2	3	0	0	30.1188
0.185036	2	4	0	0	41.896
0.185036	2	5	0	0	34.9339
0.185036	2	6	0	0	28.3209
0.185036	2	7	0	0	48.1795
0.185036	2	8	0	0	27.6181
0.185036	2	9	0	0	16.0745
0.185036	2	10	0	0	41.6516
0.185036	2	11	0	0	39.3523
0.185036	2	12	0	0	36.5453
0.185036	2	13	0	0	35.381
0.185036	2	14	0	0	31.516
0.185036	2	15	0	0	44.8736
0.185036	2	2	0	0	38.9241
0.185036	2	1	0	0	45.8365
0.190036	2	3	0	0	30.1188
0.190036	2	4	0	0	41.896
0.190036	2	5	0	0	34.9339
0.190036	2	6	0	0	28.3209
0.190036	2	7	0	0	48.1795
0.190036	2	8	0	0	27.6181
0.190036	2	9	0	0	16.0745
0.190036	2	10	0	0	41.6516
0.190036	2	11	0	0	39.3523
0.190036	2	12	0	0	36.5453
0.190036	2	13	0	0	35.381
0.190036	2	14	0	0	31.516
0.190036	2	15	0	0	44.8736
0.190036	2	2	0	0	38.9241
0.190036	2	1	0	0	45.8365
0.195036	2	3	0	0	30.1188
0.195036	2	4	0	0	41.896
0.195036	2	5	0	0	34.9339
0.195036	2	6	0	0	28.3209
0.195036	2	7	0	0	48.1795
0.195036	2	8	0	0	27.6181
0.195036	2	9	0	0	16.0745
0.195036	2	10	0	0	41.6516
0.195036	2	11	0	0	39.3523
0.195036	2	12	0	0	36.5453
0.195036	2	13	0	0	35.381
0.195036	2	14	0	0	31.516
0.195036	2	15	0	0	44.8736
0.195036	2	2	0	0	38.9241
0.195036	2	1	0	0	45.8365
0.200036	2	3	0	0	30.1188
0.200036	2	4	0	0	41.896
0.200036	2	5	0	0	34.9339
0.200036	2	6	0	0	28.3209
0.200036	2	7	0	0	48.1795
0.200036	2	8	0	0	27.6181
0.200036	2	9	0	0	16.0745
0.200036	2	10	0	0	41.6516
0.200036	2	11	0	0	39.3523
0.200036	2	12	0	0	36.5453
0.200036	2	13	0	0	35.381
0.200036	2	14	0	0	31.516
0.200036	2	15	0	0	44.8736
0.200036	2	2	0	0	38.9241
0.200036	2	1	0	0	45.8365
0.205036	2	3	0	0	30.1188
0.205036	2	4	0	0	41.896
0.205036	2	5	0	0	34.9339
0.205036	2	6	0	0	28.3209
0.205036	2	7	0	0	48.1795
0.205036	2	8	0	0	27.6181
0.205036	2	9	0	0	16.0745
0.205036	2	10	0	0	41.6516
0.205036	2	11	0	0	39.3523
0.205036	2	12	0	0	36.5453
0.205036	2	13	0	0	35.381
0.205036	2	14	0	0	31.516
0.205036	2	15	0	0	44.8736
0.205036	2	2	0	0	38.9241
0.205036	2	1	0	0	45.8365
0.210036	2	3	0	0	30.1188
0.210036	2	4	0	0	41.896
0.210036	2	5	0	0	34.9339
0.210036	2	6	0	0	28.3209
0.210036	2	7	0	0	48.1795
0.210036	2	8	0	0	27.6181
0.210036	2	9	0	0	16.0745
0.210036	2	10	0	0	41.6516
0.210036	2	11	0	0	39.3523
0.210036	2	12	0	0	36.5453
0.210036	2	13	0	0	35.381
0.210036	2	14	0	0	31.516
0.210036	2	15	0	0	44.8736
0.210036	2	2	0	0	38.9241
0.210036	2	1	0	0	45.8365
0.215036	2	3	0	0	30.1188
0.215036	2	4	0	0	41.896
0.215036	2	5	0	0	34.9339
0.215036	2	6	0	0	28.3209
0.215036	2	7	0	0	48.1795
0.215036	2	8	0	0	27.6181
0.215036	2	9	0	0	16.0745
0.215036	2	10	0	0	41.6516
0.215036	2	11	0	0	39.3523
0.215036	2	12	0	0	36.5453
0.215036	2	13	0	0	35.381
0.215036	2	14	0	0	31.516
0.215036	2	15	0	0	44.8736
0.215036	2	2	0	0	38.9241
0.215036	2	1	0	0	45.8365
0.220036	2	3	0	0	30.1188
0.220036	2	4	0	0	41.896
0.220036	2	5	0	0	34.9339
0.220036	2	6	0	0	28.3209
0.220036	2	7	0	0	48.1795
0.220036	2	8	0	0	27.6181
0.220036	2	9	0	0	16.0745
0.220036	2	10	0	0	41.6516
0.220036	2	11	0	0	39.3523
0.220036	2	12	0	0	36.5453
0.220036	2	13	0	0	35.381
0.220036	2	14	0	0	31.516
0.220036	2	15	0	0	44.8736
0.220036	2	2	0	0	38.9241
0.220036	2	1	0	0	45.8365
0.225036	2	3	0	0	30.1188
0.225036	2	4	0	0	41.896
0.225036	2	5	0	0	34.9339
0.225036	2	6	0	0	28.3209
0.225036	2	7	0	0	48.1795
0.225036	2	8	0	0	27.6181
0.225036	2	9	0	0	16.0745
0.225036	2	10	0	0	41.6516
0.225036	2	11	0	0	39.3523
0.225036	2	12	0	0	36.5453
0.225036	2	13	0	0	35.381
0.225036	2	14	0	0	31.516
0.225036	2	15	0	0	44.8736
0.225036	2	2	0	0	38.9241
0.225036	2	1	0	0	45.8365
0.230036	2	3	0	0	30.1188
0.230036	2	4	0	0	41.896
0.230036	2	5	0	0	34.9339
0.230036	2	6	0	0	28.3209
0.230036	2	7	0	0	48.1795
0.230036	2	8	0	0	27.6181
0.230036	2	9	0	0	16.0745
0.230036	2	10	0	0	41.6516
0.230036	2	11	0	0	39.3523
0.230036	2	12	0	0	36.5453
0.230036	2	13	0	0	35.381
0.230036	2	14	0	0	31.516
0.230036	2	15	0	0	44.8736
0.230036	2	2	0	0	38.9241
0.230036	2	1	0	0	45.8365
0.235036	2	3	0	0	30.1188
0.235036	2	4	0	0	41.896
0.235036	2	5	0	0	34.9339
0.235036	2	6	0	0	28.3209
0.235036	2	7	0	0	48.1795
0.235036	2	8	0	0	27.6181
0.235036	2	9	0	0	16.0745
0.235036	2	10	0	0	41.6516
0.235036	2	11	0	0	39.3523
0.235036	2	12	0	0	36.5453
0.235036	2	13	0	0	35.381
0.235036	2	14	0	0	31.516
0.235036	2	15	0	0	44.8736
0.235036	2	2	0	0	38.9241
0.235036	2	1	0	0	45.8365
0.240036	2	3	0	0	30.1188
0.240036	2	4	0	0	41.896
0.240036	2	5	0	0	34.9339
0.240036	2	6	0	0	28.3209
0.240036	2	7	0	0	48.1795
0.240036	2	8	0	0	27.6181
0.240036	2	9	0	0	16.0745
0.240036	2	10	0	0	41.6516
0.240036	2	11	0	0	39.3523
0.240036	2	12	0	0	36.5453
0.240036	2	13	0	0	35.381
0.240036	2	14	0	0	31.516
0.240036	2	15	0	0	44.8736
