% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	stream	harqId	ndi	rv	mcs	tbSize
2.828	1	0	7	9	283	0	0	6	1	0	19	1	0	12	57
2.828	1	0	10	12	283	0	0	7	1	0	19	1	0	12	57
2.828	1	0	9	11	283	0	0	7	1	0	19	1	0	12	57
2.828	1	0	11	13	283	0	0	8	1	0	19	1	0	12	57
2.838	1	0	12	14	284	0	0	1	1	0	19	1	0	12	57
2.838	1	0	13	15	284	0	0	1	1	0	19	1	0	12	57
2.838	1	0	14	2	284	0	0	2	1	0	19	1	0	12	57
2.838	1	0	15	1	284	0	0	2	1	0	19	1	0	12	57
2.838	1	0	2	4	284	0	0	3	1	0	19	1	0	12	57
2.838	1	0	1	3	284	0	0	3	1	0	19	1	0	12	57
2.838	1	0	4	6	284	0	0	4	1	0	19	1	0	12	57
2.838	1	0	3	5	284	0	0	4	1	0	19	1	0	12	57
2.838	1	0	6	8	284	0	0	5	1	0	19	1	0	12	57
2.838	1	0	5	7	284	0	0	5	1	0	19	1	0	12	57
2.838	1	0	8	10	284	0	0	6	1	0	19	1	0	12	57
2.838	1	0	7	9	284	0	0	6	1	0	19	1	0	12	57
2.838	1	0	10	12	284	0	0	7	1	0	19	1	0	12	57
2.838	1	0	9	11	284	0	0	7	1	0	19	1	0	12	57
2.838	1	0	11	13	284	0	0	8	1	0	19	1	0	12	57
2.848	1	0	12	14	285	0	0	1	1	0	19	1	0	12	57
2.848	1	0	13	15	285	0	0	1	1	0	19	1	0	12	57
2.848	1	0	14	2	285	0	0	2	1	0	19	1	0	12	57
2.848	1	0	15	1	285	0	0	2	1	0	19	1	0	12	57
2.848	1	0	2	4	285	0	0	3	1	0	19	1	0	12	57
2.848	1	0	1	3	285	0	0	3	1	0	19	1	0	12	57
2.848	1	0	4	6	285	0	0	4	1	0	19	1	0	12	57
2.848	1	0	3	5	285	0	0	4	1	0	19	1	0	12	57
2.848	1	0	6	8	285	0	0	5	1	0	19	1	0	12	57
2.848	1	0	5	7	285	0	0	5	1	0	19	1	0	12	57
2.848	1	0	8	10	285	0	0	6	1	0	19	1	0	12	57
2.848	1	0	7	9	285	0	0	6	1	0	19	1	0	12	57
2.848	1	0	10	12	285	0	0	7	1	0	19	1	0	12	57
2.848	1	0	9	11	285	0	0	7	1	0	19	1	0	12	57
2.848	1	0	11	13	285	0	0	8	1	0	19	1	0	12	57
2.858	1	0	12	14	286	0	0	1	1	0	19	1	0	12	57
2.858	1	0	13	15	286	0	0	1	1	0	19	1	0	12	57
2.858	1	0	14	2	286	0	0	2	1	0	19	1	0	12	57
2.858	1	0	15	1	286	0	0	2	1	0	19	1	0	12	57
2.858	1	0	2	4	286	0	0	3	1	0	19	1	0	12	57
2.858	1	0	1	3	286	0	0	3	1	0	19	1	0	12	57
2.858	1	0	4	6	286	0	0	4	1	0	19	1	0	12	57
2.858	1	0	3	5	286	0	0	4	1	0	19	1	0	12	57
2.858	1	0	6	8	286	0	0	5	1	0	19	1	0	12	57
2.858	1	0	5	7	286	0	0	5	1	0	19	1	0	12	57
2.858	1	0	8	10	286	0	0	6	1	0	19	1	0	12	57
2.858	1	0	7	9	286	0	0	6	1	0	19	1	0	12	57
2.858	1	0	10	12	286	0	0	7	1	0	19	1	0	12	57
2.858	1	0	9	11	286	0	0	7	1	0	19	1	0	12	57
2.858	1	0	11	13	286	0	0	8	1	0	19	1	0	12	57
2.868	1	0	12	14	287	0	0	1	1	0	19	1	0	12	57
2.868	1	0	13	15	287	0	0	1	1	0	19	1	0	12	57
2.868	1	0	14	2	287	0	0	2	1	0	19	1	0	12	57
2.868	1	0	15	1	287	0	0	2	1	0	19	1	0	12	57
2.868	1	0	2	4	287	0	0	3	1	0	19	1	0	12	57
2.868	1	0	1	3	287	0	0	3	1	0	19	1	0	12	57
2.868	1	0	4	6	287	0	0	4	1	0	19	1	0	12	57
2.868	1	0	3	5	287	0	0	4	1	0	19	1	0	12	57
2.868	1	0	6	8	287	0	0	5	1	0	19	1	0	12	57
2.868	1	0	5	7	287	0	0	5	1	0	19	1	0	12	57
2.868	1	0	8	10	287	0	0	6	1	0	19	1	0	12	57
2.868	1	0	7	9	287	0	0	6	1	0	19	1	0	12	57
2.868	1	0	10	12	287	0	0	7	1	0	19	1	0	12	57
2.868	1	0	9	11	287	0	0	7	1	0	19	1	0	12	57
2.868	1	0	11	13	287	0	0	8	1	0	19	1	0	12	57
2.878	1	0	12	14	288	0	0	1	1	0	19	1	0	12	57
2.878	1	0	13	15	288	0	0	1	1	0	19	1	0	12	57
2.878	1	0	14	2	288	0	0	2	1	0	19	1	0	12	57
2.878	1	0	15	1	288	0	0	2	1	0	19	1	0	12	57
2.878	1	0	2	4	288	0	0	3	1	0	19	1	0	12	57
2.878	1	0	1	3	288	0	0	3	1	0	19	1	0	12	57
2.878	1	0	4	6	288	0	0	4	1	0	19	1	0	12	57
2.878	1	0	3	5	288	0	0	4	1	0	19	1	0	12	57
2.878	1	0	6	8	288	0	0	5	1	0	19	1	0	12	57
2.878	1	0	5	7	288	0	0	5	1	0	19	1	0	12	57
2.878	1	0	8	10	288	0	0	6	1	0	19	1	0	12	57
2.878	1	0	7	9	288	0	0	6	1	0	19	1	0	12	57
2.878	1	0	10	12	288	0	0	7	1	0	19	1	0	12	57
2.878	1	0	9	11	288	0	0	7	1	0	19	1	0	12	57
2.878	1	0	11	13	288	0	0	8	1	0	19	1	0	12	57
2.888	1	0	12	14	289	0	0	1	1	0	19	1	0	12	57
2.888	1	0	13	15	289	0	0	1	1	0	19	1	0	12	57
2.888	1	0	14	2	289	0	0	2	1	0	19	1	0	12	57
2.888	1	0	15	1	289	0	0	2	1	0	19	1	0	12	57
2.888	1	0	2	4	289	0	0	3	1	0	19	1	0	12	57
2.888	1	0	1	3	289	0	0	3	1	0	19	1	0	12	57
2.888	1	0	4	6	289	0	0	4	1	0	19	1	0	12	57
2.888	1	0	3	5	289	0	0	4	1	0	19	1	0	12	57
2.888	1	0	6	8	289	0	0	5	1	0	19	1	0	12	57
2.888	1	0	5	7	289	0	0	5	1	0	19	1	0	12	57
2.888	1	0	8	10	289	0	0	6	1	0	19	1	0	12	57
2.888	1	0	7	9	289	0	0	6	1	0	19	1	0	12	57
2.888	1	0	10	12	289	0	0	7	1	0	19	1	0	12	57
2.888	1	0	9	11	289	0	0	7	1	0	19	1	0	12	57
2.888	1	0	11	13	289	0	0	8	1	0	19	1	0	12	57
2.898	1	0	12	14	290	0	0	1	1	0	19	1	0	12	57
2.898	1	0	13	15	290	0	0	1	1	0	19	1	0	12	57
2.898	1	0	14	2	290	0	0	2	1	0	19	1	0	12	57
2.898	1	0	15	1	290	0	0	2	1	0	19	1	0	12	57
2.898	1	0	2	4	290	0	0	3	1	0	19	1	0	12	57
2.898	1	0	1	3	290	0	0	3	1	0	19	1	0	12	57
2.898	1	0	4	6	290	0	0	4	1	0	19	1	0	12	57
2.898	1	0	3	5	290	0	0	4	1	0	19	1	0	12	57
2.898	1	0	6	8	290	0	0	5	1	0	19	1	0	12	57
2.898	1	0	5	7	290	0	0	5	1	0	19	1	0	12	57
2.898	1	0	8	10	290	0	0	6	1	0	19	1	0	12	57
2.898	1	0	7	9	290	0	0	6	1	0	19	1	0	12	57
2.898	1	0	10	12	290	0	0	7	1	0	19	1	0	12	57
2.898	1	0	9	11	290	0	0	7	1	0	19	1	0	12	57
2.898	1	0	11	13	290	0	0	8	1	0	19	1	0	12	57
2.908	1	0	12	14	291	0	0	1	1	0	19	1	0	12	57
2.908	1	0	13	15	291	0	0	1	1	0	19	1	0	12	57
2.908	1	0	14	2	291	0	0	2	1	0	19	1	0	12	57
2.908	1	0	15	1	291	0	0	2	1	0	19	1	0	12	57
2.908	1	0	2	4	291	0	0	3	1	0	19	1	0	12	57
2.908	1	0	1	3	291	0	0	3	1	0	19	1	0	12	57
2.908	1	0	4	6	291	0	0	4	1	0	19	1	0	12	57
2.908	1	0	3	5	291	0	0	4	1	0	19	1	0	12	57
2.908	1	0	6	8	291	0	0	5	1	0	19	1	0	12	57
2.908	1	0	5	7	291	0	0	5	1	0	19	1	0	12	57
2.908	1	0	8	10	291	0	0	6	1	0	19	1	0	12	57
2.908	1	0	7	9	291	0	0	6	1	0	19	1	0	12	57
2.908	1	0	10	12	291	0	0	7	1	0	19	1	0	12	57
2.908	1	0	9	11	291	0	0	7	1	0	19	1	0	12	57
2.908	1	0	11	13	291	0	0	8	1	0	19	1	0	12	57
2.918	1	0	12	14	292	0	0	1	1	0	19	1	0	12	57
2.918	1	0	13	15	292	0	0	1	1	0	19	1	0	12	57
2.918	1	0	14	2	292	0	0	2	1	0	19	1	0	12	57
2.918	1	0	15	1	292	0	0	2	1	0	19	1	0	12	57
2.918	1	0	2	4	292	0	0	3	1	0	19	1	0	12	57
2.918	1	0	1	3	292	0	0	3	1	0	19	1	0	12	57
2.918	1	0	4	6	292	0	0	4	1	0	19	1	0	12	57
2.918	1	0	3	5	292	0	0	4	1	0	19	1	0	12	57
2.918	1	0	6	8	292	0	0	5	1	0	19	1	0	12	57
2.918	1	0	5	7	292	0	0	5	1	0	19	1	0	12	57
2.918	1	0	8	10	292	0	0	6	1	0	19	1	0	12	57
2.918	1	0	7	9	292	0	0	6	1	0	19	1	0	12	57
2.918	1	0	10	12	292	0	0	7	1	0	19	1	0	12	57
2.918	1	0	9	11	292	0	0	7	1	0	19	1	0	12	57
2.918	1	0	11	13	292	0	0	8	1	0	19	1	0	12	57
2.928	1	0	12	14	293	0	0	1	1	0	19	1	0	12	57
2.928	1	0	13	15	293	0	0	1	1	0	19	1	0	12	57
2.928	1	0	14	2	293	0	0	2	1	0	19	1	0	12	57
2.928	1	0	15	1	293	0	0	2	1	0	19	1	0	12	57
2.928	1	0	2	4	293	0	0	3	1	0	19	1	0	12	57
2.928	1	0	1	3	293	0	0	3	1	0	19	1	0	12	57
2.928	1	0	4	6	293	0	0	4	1	0	19	1	0	12	57
2.928	1	0	3	5	293	0	0	4	1	0	19	1	0	12	57
2.928	1	0	6	8	293	0	0	5	1	0	19	1	0	12	57
2.928	1	0	5	7	293	0	0	5	1	0	19	1	0	12	57
2.928	1	0	8	10	293	0	0	6	1	0	19	1	0	12	57
2.928	1	0	7	9	293	0	0	6	1	0	19	1	0	12	57
2.928	1	0	10	12	293	0	0	7	1	0	19	1	0	12	57
2.928	1	0	9	11	293	0	0	7	1	0	19	1	0	12	57
2.928	1	0	11	13	293	0	0	8	1	0	19	1	0	12	57
2.938	1	0	12	14	294	0	0	1	1	0	19	1	0	12	57
2.938	1	0	13	15	294	0	0	1	1	0	19	1	0	12	57
2.938	1	0	14	2	294	0	0	2	1	0	19	1	0	12	57
2.938	1	0	15	1	294	0	0	2	1	0	19	1	0	12	57
2.938	1	0	2	4	294	0	0	3	1	0	19	1	0	12	57
2.938	1	0	1	3	294	0	0	3	1	0	19	1	0	12	57
2.938	1	0	4	6	294	0	0	4	1	0	19	1	0	12	57
2.938	1	0	3	5	294	0	0	4	1	0	19	1	0	12	57
2.938	1	0	6	8	294	0	0	5	1	0	19	1	0	12	57
2.938	1	0	5	7	294	0	0	5	1	0	19	1	0	12	57
2.938	1	0	8	10	294	0	0	6	1	0	19	1	0	12	57
2.938	1	0	7	9	294	0	0	6	1	0	19	1	0	12	57
2.938	1	0	10	12	294	0	0	7	1	0	19	1	0	12	57
2.938	1	0	9	11	294	0	0	7	1	0	19	1	0	12	57
2.938	1	0	11	13	294	0	0	8	1	0	19	1	0	12	57
2.948	1	0	12	14	295	0	0	1	1	0	19	1	0	12	57
2.948	1	0	13	15	295	0	0	1	1	0	19	1	0	12	57
2.948	1	0	14	2	295	0	0	2	1	0	19	1	0	12	57
2.948	1	0	15	1	295	0	0	2	1	0	19	1	0	12	57
2.948	1	0	2	4	295	0	0	3	1	0	19	1	0	12	57
2.948	1	0	1	3	295	0	0	3	1	0	19	1	0	12	57
2.948	1	0	4	6	295	0	0	4	1	0	19	1	0	12	57
2.948	1	0	3	5	295	0	0	4	1	0	19	1	0	12	57
2.948	1	0	6	8	295	0	0	5	1	0	19	1	0	12	57
2.948	1	0	5	7	295	0	0	5	1	0	19	1	0	12	57
2.948	1	0	8	10	295	0	0	6	1	0	19	1	0	12	57
2.948	1	0	7	9	295	0	0	6	1	0	19	1	0	12	57
2.948	1	0	10	12	295	0	0	7	1	0	19	1	0	12	57
2.948	1	0	9	11	295	0	0	7	1	0	19	1	0	12	57
2.948	1	0	11	13	295	0	0	8	1	0	19	1	0	12	57
2.958	1	0	12	14	296	0	0	1	1	0	19	1	0	12	57
2.958	1	0	13	15	296	0	0	1	1	0	19	1	0	12	57
2.958	1	0	14	2	296	0	0	2	1	0	19	1	0	12	57
2.958	1	0	15	1	296	0	0	2	1	0	19	1	0	12	57
2.958	1	0	2	4	296	0	0	3	1	0	19	1	0	12	57
2.958	1	0	1	3	296	0	0	3	1	0	19	1	0	12	57
2.958	1	0	4	6	296	0	0	4	1	0	19	1	0	12	57
2.958	1	0	3	5	296	0	0	4	1	0	19	1	0	12	57
2.958	1	0	6	8	296	0	0	5	1	0	19	1	0	12	57
2.958	1	0	5	7	296	0	0	5	1	0	19	1	0	12	57
2.958	1	0	8	10	296	0	0	6	1	0	19	1	0	12	57
2.958	1	0	7	9	296	0	0	6	1	0	19	1	0	12	57
2.958	1	0	10	12	296	0	0	7	1	0	19	1	0	12	57
2.958	1	0	9	11	296	0	0	7	1	0	19	1	0	12	57
2.958	1	0	11	13	296	0	0	8	1	0	19	1	0	12	57
2.968	1	0	12	14	297	0	0	1	1	0	19	1	0	12	57
2.968	1	0	13	15	297	0	0	1	1	0	19	1	0	12	57
2.968	1	0	14	2	297	0	0	2	1	0	19	1	0	12	57
2.968	1	0	15	1	297	0	0	2	1	0	19	1	0	12	57
2.968	1	0	2	4	297	0	0	3	1	0	19	1	0	12	57
2.968	1	0	1	3	297	0	0	3	1	0	19	1	0	12	57
2.968	1	0	4	6	297	0	0	4	1	0	19	1	0	12	57
2.968	1	0	3	5	297	0	0	4	1	0	19	1	0	12	57
2.968	1	0	6	8	297	0	0	5	1	0	19	1	0	12	57
2.968	1	0	5	7	297	0	0	5	1	0	19	1	0	12	57
2.968	1	0	8	10	297	0	0	6	1	0	19	1	0	12	57
2.968	1	0	7	9	297	0	0	6	1	0	19	1	0	12	57
2.968	1	0	10	12	297	0	0	7	1	0	19	1	0	12	57
2.968	1	0	9	11	297	0	0	7	1	0	19	1	0	12	57
2.968	1	0	11	13	297	0	0	8	1	0	19	1	0	12	57
2.978	1	0	12	14	298	0	0	1	1	0	19	1	0	12	57
2.978	1	0	13	15	298	0	0	1	1	0	19	1	0	12	57
2.978	1	0	14	2	298	0	0	2	1	0	19	1	0	12	57
2.978	1	0	15	1	298	0	0	2	1	0	19	1	0	12	57
2.978	1	0	2	4	298	0	0	3	1	0	19	1	0	12	57
2.978	1	0	1	3	298	0	0	3	1	0	19	1	0	12	57
2.978	1	0	4	6	298	0	0	4	1	0	19	1	0	12	57
2.978	1	0	3	5	298	0	0	4	1	0	19	1	0	12	57
2.978	1	0	6	8	298	0	0	5	1	0	19	1	0	12	57
2.978	1	0	5	7	298	0	0	5	1	0	19	1	0	12	57
2.978	1	0	8	10	298	0	0	6	1	0	19	1	0	12	57
2.978	1	0	7	9	298	0	0	6	1	0	19	1	0	12	57
2.978	1	0	10	12	298	0	0	7	1	0	19	1	0	12	57
2.978	1	0	9	11	298	0	0	7	1	0	19	1	0	12	57
2.978	1	0	11	13	298	0	0	8	1	0	19	1	0	12	57
2.988	1	0	12	14	299	0	0	1	1	0	19	1	0	12	57
2.988	1	0	13	15	299	0	0	1	1	0	19	1	0	12	57
2.988	1	0	14	2	299	0	0	2	1	0	19	1	0	12	57
2.988	1	0	15	1	299	0	0	2	1	0	19	1	0	12	57
2.988	1	0	2	4	299	0	0	3	1	0	19	1	0	12	57
2.988	1	0	1	3	299	0	0	3	1	0	19	1	0	12	57
2.988	1	0	4	6	299	0	0	4	1	0	19	1	0	12	57
2.988	1	0	3	5	299	0	0	4	1	0	19	1	0	12	57
2.988	1	0	6	8	299	0	0	5	1	0	19	1	0	12	57
2.988	1	0	5	7	299	0	0	5	1	0	19	1	0	12	57
2.988	1	0	8	10	299	0	0	6	1	0	19	1	0	12	57
2.988	1	0	7	9	299	0	0	6	1	0	19	1	0	12	57
2.988	1	0	10	12	299	0	0	7	1	0	19	1	0	12	57
2.988	1	0	9	11	299	0	0	7	1	0	19	1	0	12	57
2.988	1	0	11	13	299	0	0	8	1	0	19	1	0	12	57
2.998	1	0	12	14	300	0	0	1	1	0	19	1	0	12	57
2.998	1	0	13	15	300	0	0	1	1	0	19	1	0	12	57
2.998	1	0	14	2	300	0	0	2	1	0	19	1	0	12	57
2.998	1	0	15	1	300	0	0	2	1	0	19	1	0	12	57
2.998	1	0	2	4	300	0	0	3	1	0	19	1	0	12	57
2.998	1	0	1	3	300	0	0	3	1	0	19	1	0	12	57
2.998	1	0	4	6	300	0	0	4	1	0	19	1	0	12	57
2.998	1	0	3	5	300	0	0	4	1	0	19	1	0	12	57
2.998	1	0	6	8	300	0	0	5	1	0	19	1	0	12	57
2.998	1	0	5	7	300	0	0	5	1	0	19	1	0	12	57
2.998	1	0	8	10	300	0	0	6	1	0	19	1	0	12	57
2.998	1	0	7	9	300	0	0	6	1	0	19	1	0	12	57
2.998	1	0	10	12	300	0	0	7	1	0	19	1	0	12	57
2.998	1	0	9	11	300	0	0	7	1	0	19	1	0	12	57
2.998	1	0	11	13	300	0	0	8	1	0	19	1	0	12	57
3.008	1	0	12	14	301	0	0	1	1	0	19	1	0	12	57
3.008	1	0	13	15	301	0	0	1	1	0	19	1	0	12	57
3.008	1	0	14	2	301	0	0	2	1	0	19	1	0	12	57
3.008	1	0	15	1	301	0	0	2	1	0	19	1	0	12	57
3.008	1	0	2	4	301	0	0	3	1	0	19	1	0	12	57
3.008	1	0	1	3	301	0	0	3	1	0	19	1	0	12	57
3.008	1	0	4	6	301	0	0	4	1	0	19	1	0	12	57
3.008	1	0	3	5	301	0	0	4	1	0	19	1	0	12	57
3.008	1	0	6	8	301	0	0	5	1	0	19	1	0	12	57
3.008	1	0	5	7	301	0	0	5	1	0	19	1	0	12	57
3.008	1	0	8	10	301	0	0	6	1	0	19	1	0	12	57
3.008	1	0	7	9	301	0	0	6	1	0	19	1	0	12	57
3.008	1	0	10	12	301	0	0	7	1	0	19	1	0	12	57
3.008	1	0	9	11	301	0	0	7	1	0	19	1	0	12	57
3.008	1	0	11	13	301	0	0	8	1	0	19	1	0	12	57
3.018	1	0	12	14	302	0	0	1	1	0	19	1	0	12	57
3.018	1	0	13	15	302	0	0	1	1	0	19	1	0	12	57
3.018	1	0	14	2	302	0	0	2	1	0	19	1	0	12	57
3.018	1	0	15	1	302	0	0	2	1	0	19	1	0	12	57
3.018	1	0	2	4	302	0	0	3	1	0	19	1	0	12	57
3.018	1	0	1	3	302	0	0	3	1	0	19	1	0	12	57
3.018	1	0	4	6	302	0	0	4	1	0	19	1	0	12	57
3.018	1	0	3	5	302	0	0	4	1	0	19	1	0	12	57
3.018	1	0	6	8	302	0	0	5	1	0	19	1	0	12	57
3.018	1	0	5	7	302	0	0	5	1	0	19	1	0	12	57
3.018	1	0	8	10	302	0	0	6	1	0	19	1	0	12	57
3.018	1	0	7	9	302	0	0	6	1	0	19	1	0	12	57
3.018	1	0	10	12	302	0	0	7	1	0	19	1	0	12	57
3.018	1	0	9	11	302	0	0	7	1	0	19	1	0	12	57
3.018	1	0	11	13	302	0	0	8	1	0	19	1	0	12	57
3.028	1	0	12	14	303	0	0	1	1	0	19	1	0	12	57
3.028	1	0	13	15	303	0	0	1	1	0	19	1	0	12	57
3.028	1	0	14	2	303	0	0	2	1	0	19	1	0	12	57
3.028	1	0	15	1	303	0	0	2	1	0	19	1	0	12	57
3.028	1	0	2	4	303	0	0	3	1	0	19	1	0	12	57
3.028	1	0	1	3	303	0	0	3	1	0	19	1	0	12	57
3.028	1	0	4	6	303	0	0	4	1	0	19	1	0	12	57
3.028	1	0	3	5	303	0	0	4	1	0	19	1	0	12	57
3.028	1	0	6	8	303	0	0	5	1	0	19	1	0	12	57
3.028	1	0	5	7	303	0	0	5	1	0	19	1	0	12	57
3.028	1	0	8	10	303	0	0	6	1	0	19	1	0	12	57
3.028	1	0	7	9	303	0	0	6	1	0	19	1	0	12	57
3.028	1	0	10	12	303	0	0	7	1	0	19	1	0	12	57
3.028	1	0	9	11	303	0	0	7	1	0	19	1	0	12	57
3.028	1	0	11	13	303	0	0	8	1	0	19	1	0	12	57
3.038	1	0	12	14	304	0	0	1	1	0	19	1	0	12	57
3.038	1	0	13	15	304	0	0	1	1	0	19	1	0	12	57
3.038	1	0	14	2	304	0	0	2	1	0	19	1	0	12	57
3.038	1	0	15	1	304	0	0	2	1	0	19	1	0	12	57
3.038	1	0	2	4	304	0	0	3	1	0	19	1	0	12	57
3.038	1	0	1	3	304	0	0	3	1	0	19	1	0	12	57
3.038	1	0	4	6	304	0	0	4	1	0	19	1	0	12	57
3.038	1	0	3	5	304	0	0	4	1	0	19	1	0	12	57
3.038	1	0	6	8	304	0	0	5	1	0	19	1	0	12	57
3.038	1	0	5	7	304	0	0	5	1	0	19	1	0	12	57
3.038	1	0	8	10	304	0	0	6	1	0	19	1	0	12	57
3.038	1	0	7	9	304	0	0	6	1	0	19	1	0	12	57
3.038	1	0	10	12	304	0	0	7	1	0	19	1	0	12	57
3.038	1	0	9	11	304	0	0	7	1	0	19	1	0	12	57
3.038	1	0	11	13	304	0	0	8	1	0	19	1	0	12	57
3.048	1	0	12	14	305	0	0	1	1	0	19	1	0	12	57
3.048	1	0	13	15	305	0	0	1	1	0	19	1	0	12	57
3.048	1	0	14	2	305	0	0	2	1	0	19	1	0	12	57
3.048	1	0	15	1	305	0	0	2	1	0	19	1	0	12	57
3.048	1	0	2	4	305	0	0	3	1	0	19	1	0	12	57
3.048	1	0	1	3	305	0	0	3	1	0	19	1	0	12	57
3.048	1	0	4	6	305	0	0	4	1	0	19	1	0	12	57
3.048	1	0	3	5	305	0	0	4	1	0	19	1	0	12	57
3.048	1	0	6	8	305	0	0	5	1	0	19	1	0	12	57
3.048	1	0	5	7	305	0	0	5	1	0	19	1	0	12	57
3.048	1	0	8	10	305	0	0	6	1	0	19	1	0	12	57
3.048	1	0	7	9	305	0	0	6	1	0	19	1	0	12	57
3.048	1	0	10	12	305	0	0	7	1	0	19	1	0	12	57
3.048	1	0	9	11	305	0	0	7	1	0	19	1	0	12	57
3.048	1	0	11	13	305	0	0	8	1	0	19	1	0	12	57
3.058	1	0	12	14	306	0	0	1	1	0	19	1	0	12	57
3.058	1	0	13	15	306	0	0	1	1	0	19	1	0	12	57
3.058	1	0	14	2	306	0	0	2	1	0	19	1	0	12	57
3.058	1	0	15	1	306	0	0	2	1	0	19	1	0	12	57
3.058	1	0	2	4	306	0	0	3	1	0	19	1	0	12	57
3.058	1	0	1	3	306	0	0	3	1	0	19	1	0	12	57
3.058	1	0	4	6	306	0	0	4	1	0	19	1	0	12	57
3.058	1	0	3	5	306	0	0	4	1	0	19	1	0	12	57
3.058	1	0	6	8	306	0	0	5	1	0	19	1	0	12	57
3.058	1	0	5	7	306	0	0	5	1	0	19	1	0	12	57
3.058	1	0	8	10	306	0	0	6	1	0	19	1	0	12	57
3.058	1	0	7	9	306	0	0	6	1	0	19	1	0	12	57
3.058	1	0	10	12	306	0	0	7	1	0	19	1	0	12	57
3.058	1	0	9	11	306	0	0	7	1	0	19	1	0	12	57
3.058	1	0	11	13	306	0	0	8	1	0	19	1	0	12	57
3.068	1	0	12	14	307	0	0	1	1	0	19	1	0	12	57
3.068	1	0	13	15	307	0	0	1	1	0	19	1	0	12	57
3.068	1	0	14	2	307	0	0	2	1	0	19	1	0	12	57
3.068	1	0	15	1	307	0	0	2	1	0	19	1	0	12	57
3.068	1	0	2	4	307	0	0	3	1	0	19	1	0	12	57
3.068	1	0	1	3	307	0	0	3	1	0	19	1	0	12	57
3.068	1	0	4	6	307	0	0	4	1	0	19	1	0	12	57
3.068	1	0	3	5	307	0	0	4	1	0	19	1	0	12	57
3.068	1	0	6	8	307	0	0	5	1	0	19	1	0	12	57
3.068	1	0	5	7	307	0	0	5	1	0	19	1	0	12	57
3.068	1	0	8	10	307	0	0	6	1	0	19	1	0	12	57
3.068	1	0	7	9	307	0	0	6	1	0	19	1	0	12	57
3.068	1	0	10	12	307	0	0	7	1	0	19	1	0	12	57
3.068	1	0	9	11	307	0	0	7	1	0	19	1	0	12	57
3.068	1	0	11	13	307	0	0	8	1	0	19	1	0	12	57
3.078	1	0	12	14	308	0	0	1	1	0	19	1	0	12	57
3.078	1	0	13	15	308	0	0	1	1	0	19	1	0	12	57
3.078	1	0	14	2	308	0	0	2	1	0	19	1	0	12	57
3.078	1	0	15	1	308	0	0	2	1	0	19	1	0	12	57
3.078	1	0	2	4	308	0	0	3	1	0	19	1	0	12	57
3.078	1	0	1	3	308	0	0	3	1	0	19	1	0	12	57
3.078	1	0	4	6	308	0	0	4	1	0	19	1	0	12	57
3.078	1	0	3	5	308	0	0	4	1	0	19	1	0	12	57
3.078	1	0	6	8	308	0	0	5	1	0	19	1	0	12	57
3.078	1	0	5	7	308	0	0	5	1	0	19	1	0	12	57
3.078	1	0	8	10	308	0	0	6	1	0	19	1	0	12	57
3.078	1	0	7	9	308	0	0	6	1	0	19	1	0	12	57
3.078	1	0	10	12	308	0	0	7	1	0	19	1	0	12	57
3.078	1	0	9	11	308	0	0	7	1	0	19	1	0	12	57
3.078	1	0	11	13	308	0	0	8	1	0	19	1	0	12	57
3.088	1	0	12	14	309	0	0	1	1	0	19	1	0	12	57
3.088	1	0	13	15	309	0	0	1	1	0	19	1	0	12	57
3.088	1	0	14	2	309	0	0	2	1	0	19	1	0	12	57
3.088	1	0	15	1	309	0	0	2	1	0	19	1	0	12	57
3.088	1	0	2	4	309	0	0	3	1	0	19	1	0	12	57
3.088	1	0	1	3	309	0	0	3	1	0	19	1	0	12	57
3.088	1	0	4	6	309	0	0	4	1	0	19	1	0	12	57
3.088	1	0	3	5	309	0	0	4	1	0	19	1	0	12	57
3.088	1	0	6	8	309	0	0	5	1	0	19	1	0	12	57
3.088	1	0	5	7	309	0	0	5	1	0	19	1	0	12	57
3.088	1	0	8	10	309	0	0	6	1	0	19	1	0	12	57
3.088	1	0	7	9	309	0	0	6	1	0	19	1	0	12	57
3.088	1	0	10	12	309	0	0	7	1	0	19	1	0	12	57
3.088	1	0	9	11	309	0	0	7	1	0	19	1	0	12	57
3.088	1	0	11	13	309	0	0	8	1	0	19	1	0	12	57
3.098	1	0	12	14	310	0	0	1	1	0	19	1	0	12	57
3.098	1	0	13	15	310	0	0	1	1	0	19	1	0	12	57
3.098	1	0	14	2	310	0	0	2	1	0	19	1	0	12	57
3.098	1	0	15	1	310	0	0	2	1	0	19	1	0	12	57
3.098	1	0	2	4	310	0	0	3	1	0	19	1	0	12	57
3.098	1	0	1	3	310	0	0	3	1	0	19	1	0	12	57
3.098	1	0	4	6	310	0	0	4	1	0	19	1	0	12	57
3.098	1	0	3	5	310	0	0	4	1	0	19	1	0	12	57
3.098	1	0	6	8	310	0	0	5	1	0	19	1	0	12	57
3.098	1	0	5	7	310	0	0	5	1	0	19	1	0	12	57
3.098	1	0	8	10	310	0	0	6	1	0	19	1	0	12	57
3.098	1	0	7	9	310	0	0	6	1	0	19	1	0	12	57
3.098	1	0	10	12	310	0	0	7	1	0	19	1	0	12	57
3.098	1	0	9	11	310	0	0	7	1	0	19	1	0	12	57
3.098	1	0	11	13	310	0	0	8	1	0	19	1	0	12	57
